"province","ID_INE","Date","Incidence","Median_Age","Male2Female","Older","GDPpc","Density","Transit","Mean_Temp_lag8","Humidity_lag8","Sunshine_Hours_lag8","Mean_Temp_lag11","Humidity_lag11","Sunshine_Hours_lag11","Mean_Temp_lag11w","Humidity_lag11w","Sunshine_Hours_lag11w"
"Salamanca",37,"2020-04-09",592.513608728974,48.04,95,21.11,19.561,26.7298601234945,0,6.9625,75.58875,6.8875,8.32727272727273,78.3272727272727,6.41818181818182,9.19280959097323,79.2994099076598,5.76589286594007
"Salamanca",37,"2020-04-10",621.291110175422,48.04,95,21.11,19.561,26.7298601234945,0,7.525,76.925,5.975,9.1,79.1,6.04545454545455,10.3263958171011,81.172512357143,5.84445845365541
"Salamanca",37,"2020-04-11",640.678058518292,48.04,95,21.11,19.561,26.7298601234945,0,7.9875,79.11375,4.6875,9.6,81.5918181818182,5.05454545454545,11.4639425608543,82.8128126205115,5.97786432127106
"Segovia",40,"2020-03-13",9.79566248065357,45.77,101.45,17.35,21.88,22.1214152230405,0,7.2375,82.6875,3.2875,8.64545454545454,80.6272727272727,4.73636363636364,8.1720111470934,80.8769599620072,6.47324522684708
"Segovia",40,"2020-03-14",14.3669716382919,45.77,101.45,17.35,21.88,22.1214152230405,0,7,82.575,4.1125,9.3,79.6909090909091,5.41818181818182,9.99384333056328,78.6089942843663,7.32796728458392
"Segovia",40,"2020-03-15",17.6321924651764,45.77,101.45,17.35,21.88,22.1214152230405,0,7.8375,82.4875,4.7625,9.69090909090909,80.5909090909091,5.4,11.7188582147139,76.9417873387485,7.66585909790708
"Segovia",40,"2020-03-16",21.5504574574378,45.77,101.45,17.35,21.88,22.1214152230405,0,8.925,80.175,5.9125,9.96363636363636,78.9181818181818,6.31818181818182,12.4525336873779,76.4430873711291,7.53757164332343
"Segovia",40,"2020-03-17",21.5504574574378,45.77,101.45,17.35,21.88,22.1214152230405,0,9.8375,78.0125,6.9375,10.0636363636364,77.1509090909091,7.12727272727273,12.3613230182258,75.8211257337356,7.65247744536801
"Segovia",40,"2020-03-18",49.6313565686447,45.77,101.45,17.35,21.88,22.1214152230405,0,10.25,78.375,7.15,9.63636363636363,78.86,7.01818181818182,11.6550582738631,75.8198678557751,7.64468811297422
"Segovia",40,"2020-03-19",79.0183440106054,45.77,101.45,17.35,21.88,22.1214152230405,0,10.975,77.9125,7.925,9.95454545454545,79.8145454545455,7.23636363636364,10.3228074401834,78.2806245255593,6.98882679746514
"Segovia",40,"2020-03-20",101.874889798797,45.77,101.45,17.35,21.88,22.1214152230405,0,11.6875,75.995,8.0125,10.5363636363636,79.9872727272727,6.84545454545455,9.32964376485439,81.2026672716654,6.2763083669491
"Segovia",40,"2020-03-21",102.527933964174,45.77,101.45,17.35,21.88,22.1214152230405,0,11.1,77.645,7.1875,10.8909090909091,80.3145454545455,6.87272727272727,9.18572005120992,83.4859855052658,5.81700278564597
"Segovia",40,"2020-03-22",102.527933964174,45.77,101.45,17.35,21.88,22.1214152230405,0,11.15,78.2325,7.1125,11.1545454545455,80.8509090909091,6.8,9.54540541680736,85.2335017564333,5.77308092023442
"Segovia",40,"2020-03-23",152.159290532819,45.77,101.45,17.35,21.88,22.1214152230405,0,10.9625,79.9075,6.4875,10.7636363636364,82.4781818181818,6.24545454545455,9.85690942462281,86.4999309412451,5.78137707752906
"Segovia",40,"2020-03-24",176.974968817141,45.77,101.45,17.35,21.88,22.1214152230405,0,10.325,82.2575,6.225,9.97272727272727,84.5509090909091,5.43636363636364,9.78917696457976,87.7667274429557,5.32095047468199
"Segovia",40,"2020-03-25",195.913249613071,45.77,101.45,17.35,21.88,22.1214152230405,0,9.55,84.17,6.0125,9.20909090909091,85.5663636363636,5.14545454545455,9.41947197469704,88.8103457461595,4.55943733587821
"Segovia",40,"2020-03-26",235.748943701063,45.77,101.45,17.35,21.88,22.1214152230405,0,9.3125,85.0825,5.925,9.15454545454545,84.9463636363636,5.67272727272727,9.14303878325334,88.3134187896772,4.33829425004691
"Segovia",40,"2020-03-27",276.890726119807,45.77,101.45,17.35,21.88,22.1214152230405,0,8.9375,87.92,4.7,8.95454545454546,85.0554545454546,5.66363636363636,9.05796647205648,86.1754753648289,4.98448083513283
"Segovia",40,"2020-03-28",328.481215184583,45.77,101.45,17.35,21.88,22.1214152230405,0,8.6625,89.58375,4.2125,8.37272727272727,84.7218181818182,5.91818181818182,8.8153318945957,82.7561789266708,6.26152403813379
"Segovia",40,"2020-03-29",370.276041768705,45.77,101.45,17.35,21.88,22.1214152230405,0,9.5875,86.74375,5.3,8.53636363636364,81.0872727272727,6.88181818181818,8.14023263049692,78.2050234175956,7.73783844308742
"Segovia",40,"2020-03-30",410.764780022073,45.77,101.45,17.35,21.88,22.1214152230405,0,9.6,85.11875,5.7625,8.46363636363637,79.2127272727273,7.28181818181818,7.2955593369039,73.6013871231494,8.93182605911042
"Segovia",40,"2020-03-31",470.191799071371,45.77,101.45,17.35,21.88,22.1214152230405,0,8.7125,82.505,6.7375,8.27272727272727,77.4690909090909,7.86363636363636,6.92060770961514,70.1298466419525,9.75805243747974
"Segovia",40,"2020-04-01",529.61881812067,45.77,101.45,17.35,21.88,22.1214152230405,0,7.8625,78.7075,7.2,7.49090909090909,74.9263636363636,7.20909090909091,6.87428327504025,67.987952825313,9.75854725602456
"Segovia",40,"2020-04-02",578.597130523937,45.77,101.45,17.35,21.88,22.1214152230405,0,7.45,75.98,7.775,6.98181818181818,75.4154545454545,6.76363636363636,6.50024823747924,67.6416706240623,8.50029313906788
"Segovia",40,"2020-04-03",630.84066375409,45.77,101.45,17.35,21.88,22.1214152230405,0,7.5375,73.02,8.7125,6.80909090909091,75.4063636363636,6.86363636363636,6.08121050270947,70.6508532065909,6.78620246636703
"Segovia",40,"2020-04-04",686.349417811127,45.77,101.45,17.35,21.88,22.1214152230405,0,6.9125,69.02375,8.6625,6.6,75.2790909090909,7.01818181818182,5.90004796890575,75.6479772128441,5.42416174230968
"Segovia",40,"2020-04-05",749.694701852686,45.77,101.45,17.35,21.88,22.1214152230405,0,6.4875,70.2125,8.2375,6.45454545454545,74.8636363636364,7.58181818181818,5.85866867276552,80.1407766740861,4.78925850623367
"Segovia",40,"2020-04-06",817.611295051884,45.77,101.45,17.35,21.88,22.1214152230405,0,6.0875,71.965,7.5625,6.42727272727273,73.7727272727273,7.62727272727273,6.08885689560712,81.564708256954,5.29925398552231
"Segovia",40,"2020-04-07",880.956579093444,45.77,101.45,17.35,21.88,22.1214152230405,0,5.7,74.4775,6.5625,6.86363636363636,73.2981818181818,7.57272727272727,6.86695256897237,79.65612814774,6.40257259397927
"Segovia",40,"2020-04-08",966.505364757819,45.77,101.45,17.35,21.88,22.1214152230405,0,6.025,76.02875,6.5,7.72727272727273,75.5081818181818,6.87272727272727,8.22980469793548,77.3942310007313,7.2344472426162
"Segovia",40,"2020-04-09",1025.93238380712,45.77,101.45,17.35,21.88,22.1214152230405,0,6.6875,76.68625,6.325,8.56363636363636,77.7063636363636,6.72727272727273,9.7673819718522,77.5741163333016,7.42708284121689
"Segovia",40,"2020-04-10",1091.88984451018,45.77,101.45,17.35,21.88,22.1214152230405,0,7.4,76.98625,6.1625,9.15454545454545,79.1536363636364,6.47272727272727,11.0833939175378,79.0254622964497,7.55962770071406
"Segovia",40,"2020-04-11",1149.35773106335,45.77,101.45,17.35,21.88,22.1214152230405,0,7.9625,79.80875,5.375,9.53636363636364,81.4154545454545,5.59090909090909,12.0635807836274,80.6778397217435,7.44719132344891
"Sevilla",41,"2020-03-13",1.28707483413467,41.23,95.77,22.45,18.813,138.390014506958,1,15.15,75.13125,8.6625,16.3181818181818,71.1072727272727,9.26363636363636,16.4965093416478,63.545916438423,10.445772846416
"Sevilla",41,"2020-03-14",2.67711565500011,41.23,95.77,22.45,18.813,138.390014506958,1,15.425,71.425,9.7,16.5363636363636,70.0436363636364,9.91818181818182,17.4880546808183,62.9144162859829,10.5901838041599
"Sevilla",41,"2020-03-15",3.19194558865397,41.23,95.77,22.45,18.813,138.390014506958,1,15.8,68.9475,10.1375,16.6272727272727,71.5527272727273,9.92727272727273,18.0684894756262,65.518834773913,10.4541539478582
"Sevilla",41,"2020-03-16",5.14829933653866,41.23,95.77,22.45,18.813,138.390014506958,1,16.6375,66.4975,10.1875,16.9636363636364,71.9254545454545,9.6,18.2478508291198,70.6514117948383,9.94132485174069
"Sevilla",41,"2020-03-17",5.14829933653866,41.23,95.77,22.45,18.813,138.390014506958,1,16.8875,65.8725,10.2,17.0727272727273,71.68,9.59090909090909,18.1682239345219,75.9023447745039,9.25768757631129
"Sevilla",41,"2020-03-18",6.33240818394256,41.23,95.77,22.45,18.813,138.390014506958,1,17.3125,67.41,10.2375,16.9363636363636,69.7427272727273,9.60909090909091,17.8042215661507,78.154127675593,8.87719292395316
"Sevilla",41,"2020-03-19",7.10465308442336,41.23,95.77,22.45,18.813,138.390014506958,1,17.7375,69.8475,9.8,16.8818181818182,71.0154545454545,9.25454545454546,16.991253517582,77.3086543928502,8.53857880019034
"Sevilla",41,"2020-03-20",9.78176873942346,41.23,95.77,22.45,18.813,138.390014506958,1,18.05,72.08375,9.7125,17.2181818181818,71.9963636363636,9.15454545454545,16.2349771786836,76.574562779768,8.14086841882045
"Sevilla",41,"2020-03-21",12.6133333745197,41.23,95.77,22.45,18.813,138.390014506958,1,17.7375,72.2275,9.325,17.4454545454545,73.7836363636364,8.72727272727273,16.1091853944696,76.189365252863,7.94022574607911
"Sevilla",41,"2020-03-22",15.1874830427891,41.23,95.77,22.45,18.813,138.390014506958,1,17.225,75.45875,8.5875,17.4090909090909,76.1609090909091,8.27272727272727,16.4011775388151,76.40959929806,7.6969099199118
"Sevilla",41,"2020-03-23",18.0705306712507,41.23,95.77,22.45,18.813,138.390014506958,1,17.05,77.56125,8.3875,16.7090909090909,80.0172727272727,7.54545454545455,16.5183579586234,78.3200375938887,7.2376887774302
"Sevilla",41,"2020-03-24",21.9832381670201,41.23,95.77,22.45,18.813,138.390014506958,1,16.7,78.81125,7.925,16.0272727272727,82.1354545454546,7.05454545454546,16.0216127018221,81.7715803973954,6.51739162850111
"Sevilla",41,"2020-03-25",27.5434014504819,41.23,95.77,22.45,18.813,138.390014506958,1,16.625,79.83625,7.4375,15.6818181818182,82.7809090909091,6.72727272727273,15.2962209120982,84.7271865149886,5.89754262819831
"Sevilla",41,"2020-03-26",32.2798368400974,41.23,95.77,22.45,18.813,138.390014506958,1,15.9125,80.58625,6.8625,15.4727272727273,81.6990909090909,6.66363636363636,14.7992114162797,85.7724015424907,5.73359006129198
"Sevilla",41,"2020-03-27",36.4499593026937,41.23,95.77,22.45,18.813,138.390014506958,1,15.35,80.53625,6.6875,15.4090909090909,80.99,6.71818181818182,14.7456695620084,85.2906114410008,5.91395030707676
"Sevilla",41,"2020-03-28",42.7308844932709,41.23,95.77,22.45,18.813,138.390014506958,1,14.975,81.13625,6.2625,15.5181818181818,80.69,6.60909090909091,15.1472613491587,84.178681451819,6.21751104812348
"Sevilla",41,"2020-03-29",46.9524899492326,41.23,95.77,22.45,18.813,138.390014506958,1,15.3,83.85,6.1875,15.6181818181818,82.6090909090909,6.78181818181818,15.6922729740336,82.7697051814461,6.76407349297957
"Sevilla",41,"2020-03-30",54.1601090203867,41.23,95.77,22.45,18.813,138.390014506958,1,15.7125,83.5625,6.3125,15.7545454545455,81.6818181818182,7.28181818181818,15.8432498491599,81.1711684116384,7.53776417969832
"Sevilla",41,"2020-03-31",57.6094695758677,41.23,95.77,22.45,18.813,138.390014506958,1,15.7125,84.0375,6.2125,15.5454545454545,82.1636363636364,7.24545454545455,15.7381687416833,79.7639448560519,8.32417302084481
"Sevilla",41,"2020-04-01",62.5518369389448,41.23,95.77,22.45,18.813,138.390014506958,1,15.225,84.3625,6.65,15.2727272727273,83.6090909090909,6.91818181818182,15.6475483163672,79.3379324905073,8.61430697381261
"Sevilla",41,"2020-04-02",70.5831839039451,41.23,95.77,22.45,18.813,138.390014506958,1,14.95,83.05,7.225,15.1272727272727,83.7545454545455,7.16363636363636,15.5613659256381,80.6872689199663,8.17559821285421
"Sevilla",41,"2020-04-03",75.2681363001953,41.23,95.77,22.45,18.813,138.390014506958,1,15.45,80.5125,7.975,15.2454545454545,82.6454545454545,7.37272727272727,15.4644079190411,82.5015229390329,7.74081790134239
"Sevilla",41,"2020-04-04",79.0263948158685,41.23,95.77,22.45,18.813,138.390014506958,1,15.6625,80.8375,7.7375,15.3,81.7363636363636,7.68181818181818,15.1706030831604,83.6553572649526,7.40915654509986
"Sevilla",41,"2020-04-05",82.4757553713494,41.23,95.77,22.45,18.813,138.390014506958,1,15.8625,81.175,8.0375,15.3818181818182,81.2818181818182,8.19090909090909,14.8430871221734,83.612867994048,7.47144486900893
"Sevilla",41,"2020-04-06",85.616217966638,41.23,95.77,22.45,18.813,138.390014506958,1,15.6,81.8875,7.8375,15.4090909090909,81.2727272727273,8.08181818181818,14.7260617077091,82.8019761718449,7.93333133436409
"Sevilla",41,"2020-04-07",88.1903676349073,41.23,95.77,22.45,18.813,138.390014506958,1,15.2,81.5625,8.0125,15.4090909090909,80.9363636363636,8.24545454545455,14.8942266822042,81.8147272358219,8.1507681608458
"Sevilla",41,"2020-04-08",90.4556193429843,41.23,95.77,22.45,18.813,138.390014506958,1,14.7875,81.95,8.4375,15.2636363636364,82.8363636363636,7.45454545454545,15.2838411624323,81.7145038218489,7.82607136251498
"Sevilla",41,"2020-04-09",93.9564628918306,41.23,95.77,22.45,18.813,138.390014506958,1,15.0125,82.0125,7.975,15.7272727272727,83.5909090909091,7.40909090909091,15.8402651356979,83.302979155354,6.99545887019508
"Sevilla",41,"2020-04-10",97.1484084804846,41.23,95.77,22.45,18.813,138.390014506958,1,15.2375,82.5375,7.6375,16.0909090909091,84.1545454545454,7.27272727272727,16.5525563873838,84.9064513955808,6.6753597365855
"Sevilla",41,"2020-04-11",100.237388082408,41.23,95.77,22.45,18.813,138.390014506958,1,15.325,84.9625,6.5,16.2818181818182,84.4636363636364,6.45454545454545,17.257539757657,85.145638249764,6.66633840725512
"Soria",42,"2020-03-13",1.12820975675798,47.45,102.99,16.44,24.098,8.60003528972804,0,7.2875,79.1,5.7875,8.50909090909091,74.9509090909091,6.82727272727273,8.35124253583232,73.1938591231924,7.61543031738927
"Soria",42,"2020-03-14",4.51283902703191,47.45,102.99,16.44,24.098,8.60003528972804,0,7.2375,77.46375,6.3125,9.05454545454545,74.4509090909091,7.14545454545455,9.74957615191173,70.5186138785944,8.29362692493345
"Soria",42,"2020-03-15",5.64104878378988,47.45,102.99,16.44,24.098,8.60003528972804,0,8.15,76.2025,6.5875,9.59090909090909,74.5054545454546,7.36363636363637,11.0974868133717,69.5185928932767,8.67520989303402
"Soria",42,"2020-03-16",11.2820975675798,47.45,102.99,16.44,24.098,8.60003528972804,0,8.9125,73.9825,7.2125,9.78181818181818,73.2445454545455,7.83636363636364,11.7421954254881,69.6460701988815,8.99251117247132
"Soria",42,"2020-03-17",19.1795658648856,47.45,102.99,16.44,24.098,8.60003528972804,0,9.5125,72.7575,7.65,9.67272727272727,72.7081818181818,7.98181818181818,11.6458180768792,70.031153904691,9.17452994468568
"Soria",42,"2020-03-18",45.1283902703191,47.45,102.99,16.44,24.098,8.60003528972804,0,10.0375,71.57,8.5125,9.4,73.1536363636364,7.70909090909091,10.9568119434177,71.3883617116051,8.65470736568896
"Soria",42,"2020-03-19",65.4361658919626,47.45,102.99,16.44,24.098,8.60003528972804,0,10.65,70.41125,9.075,9.64545454545455,74.6354545454546,7.17272727272727,9.79625769634338,74.688267897414,7.13355834655672
"Soria",42,"2020-03-20",90.2567805406381,47.45,102.99,16.44,24.098,8.60003528972804,0,10.9,70.04875,8.9125,9.86363636363637,75.0536363636364,7.2,8.87531207568518,78.7709247378546,5.53741709673422
"Soria",42,"2020-03-21",134.256961054199,47.45,102.99,16.44,24.098,8.60003528972804,0,10.6,71.21125,7.95,10.1181818181818,75.1445454545455,7.32727272727273,8.56529295944865,81.4924639715926,5.04328327460594
"Soria",42,"2020-03-22",134.256961054199,47.45,102.99,16.44,24.098,8.60003528972804,0,10.4625,74.885,6.8375,9.95454545454546,77.1527272727273,6.63636363636363,8.51822476052783,82.7226190292634,5.24642065330555
"Soria",42,"2020-03-23",157.949365946117,47.45,102.99,16.44,24.098,8.60003528972804,0,10.0875,77.33375,6.6125,9.48181818181818,78.7881818181818,5.75454545454545,8.34168332510545,83.3032699234993,4.93854673776469
"Soria",42,"2020-03-24",201.949546459678,47.45,102.99,16.44,24.098,8.60003528972804,0,9.5,79.36625,6.475,9.03636363636364,80.2663636363636,5.37272727272727,8.13707852925189,83.3269289804357,4.21708249191322
"Soria",42,"2020-03-25",296.719166027348,47.45,102.99,16.44,24.098,8.60003528972804,0,8.475,81.17875,5.6125,8.4,81.4572727272727,4.9,8.08497530103126,83.013865010692,3.84408785875113
"Soria",42,"2020-03-26",382.463107540954,47.45,102.99,16.44,24.098,8.60003528972804,0,8,82.09125,4.375,8.03636363636364,82.2572727272727,4.26363636363636,8.0896118755997,82.9437997747777,3.65312806500318
"Soria",42,"2020-03-27",419.694029513967,47.45,102.99,16.44,24.098,8.60003528972804,0,7.8875,83.6375,3.825,7.82727272727273,82.4909090909091,4.25454545454545,7.99616834915551,82.5495728315692,3.76458309077932
"Soria",42,"2020-03-28",486.258405162688,47.45,102.99,16.44,24.098,8.60003528972804,0,7.7625,84.7875,3.4125,7.42727272727273,80.9590909090909,4.2,7.75086969608688,80.2640906546983,4.50104007993024
"Soria",42,"2020-03-29",590.053702784422,47.45,102.99,16.44,24.098,8.60003528972804,0,8.1625,84.0875,3.775,7.46363636363636,78.4927272727273,5.20909090909091,7.24364133901091,75.9925966080561,5.46728419970426
"Soria",42,"2020-03-30",620.515366216887,47.45,102.99,16.44,24.098,8.60003528972804,0,8.15,81.2125,5.0625,7.39090909090909,75.7727272727273,6.09090909090909,6.6333074185732,71.5532275882052,6.60702578847606
"Soria",42,"2020-03-31",626.156415000677,47.45,102.99,16.44,24.098,8.60003528972804,0,7.55,78.16875,4.7875,7.28181818181818,74.0645454545455,6.35454545454545,6.38227845885842,68.3332361882072,7.66776457007241
"Soria",42,"2020-04-01",743.490229703506,47.45,102.99,16.44,24.098,8.60003528972804,0,6.95,75.815,5.0375,6.59090909090909,72.2890909090909,5.83636363636364,6.31505338068442,66.2527590729257,8.28337976928554
"Soria",42,"2020-04-02",773.951893135972,47.45,102.99,16.44,24.098,8.60003528972804,0,6.9375,72.9875,6.0875,6.04545454545454,73.2618181818182,5.71818181818182,5.72614370934907,66.127706070721,7.82789633285629
"Soria",42,"2020-04-03",848.413737081998,47.45,102.99,16.44,24.098,8.60003528972804,0,7.0625,70.83875,7.4375,5.91818181818182,74.48,5.71818181818182,4.86515327294731,70.1048518336579,6.36125796542531
"Soria",42,"2020-04-04",867.593302946884,47.45,102.99,16.44,24.098,8.60003528972804,0,6.1375,68.3975,7.1125,5.65454545454546,74.4981818181818,5.37272727272727,4.48981977183138,75.7176226251037,4.66085510158395
"Soria",42,"2020-04-05",905.952434676655,47.45,102.99,16.44,24.098,8.60003528972804,0,5.2375,69.91,6.7375,5.52727272727273,72.6845454545455,6.13636363636364,4.66936159608162,78.8165700158188,3.8487355866828
"Soria",42,"2020-04-06",929.644839568573,47.45,102.99,16.44,24.098,8.60003528972804,0,5.0875,71.3975,6.375,5.61818181818182,71.8481818181818,6.8,5.18852384758133,78.4117007652033,4.50503885926357
"Soria",42,"2020-04-07",944.311566406426,47.45,102.99,16.44,24.098,8.60003528972804,0,4.9,72.6475,5.3625,5.97272727272727,72.0209090909091,6.75454545454545,6.01993909531762,76.829578178653,5.85287036508725
"Soria",42,"2020-04-08",957.850083487522,47.45,102.99,16.44,24.098,8.60003528972804,0,5.15,73.41,6.075,6.7,74.3709090909091,6.36363636363636,7.26494999061468,75.9299363016351,6.83253027981098
"Soria",42,"2020-04-09",983.798907892955,47.45,102.99,16.44,24.098,8.60003528972804,0,5.625,74.95125,5.9625,7.53636363636364,76.8281818181818,5.88181818181818,8.73904451526349,76.8534977727372,6.72065740819829
"Soria",42,"2020-04-10",1013.13236156866,47.45,102.99,16.44,24.098,8.60003528972804,0,6.2,76.05375,5.975,8.2,79.2481818181818,5.3,10.1778903162479,79.3218049805258,6.16925127593198
"Soria",42,"2020-04-11",1045.85044451464,47.45,102.99,16.44,24.098,8.60003528972804,0,6.75,78.59,4.8,8.76363636363636,81.4927272727273,4.69090909090909,11.439174624645,82.2457864741585,5.51149826927483
"Tarragona",43,"2020-03-13",0.994203791893262,42.77,99.36,25.52,29.012,127.633467756843,0,13.7875,53.375,7.9125,13.3454545454545,56.9090909090909,7.96363636363636,12.5184411945339,58.1797039434724,8.13591778291234
"Tarragona",43,"2020-03-14",2.3612340057465,42.77,99.36,25.52,29.012,127.633467756843,0,13.425,53,8.1875,13.2,60,8.08181818181818,12.4108063244209,63.0412282190553,8.10265057526523
"Tarragona",43,"2020-03-15",2.98261137567979,42.77,99.36,25.52,29.012,127.633467756843,0,13.125,55.625,7.475,13.2545454545455,62.7272727272727,8.21818181818182,12.6338219986125,68.5193430356138,8.4561800918993
"Tarragona",43,"2020-03-16",3.85253969358639,42.77,99.36,25.52,29.012,127.633467756843,0,13.025,59.875,8.1625,13.3090909090909,64.7272727272727,8.71818181818182,12.953759417758,72.6275838216414,8.91175488643385
"Tarragona",43,"2020-03-17",5.09529443345297,42.77,99.36,25.52,29.012,127.633467756843,0,12.7875,63.625,8.5375,13.0181818181818,67.2727272727273,8.15454545454545,13.2475747294566,74.3814339485678,8.98903012274119
"Tarragona",43,"2020-03-18",5.09529443345297,42.77,99.36,25.52,29.012,127.633467756843,0,12.5125,66.375,8.8625,12.7,70.4545454545455,7.53636363636364,13.3283952885898,76.2131974841325,7.94798564804183
"Tarragona",43,"2020-03-19",7.33225296521281,42.77,99.36,25.52,29.012,127.633467756843,0,12.8875,69,9.025,12.9909090909091,73.3636363636364,6.68181818181818,13.2925825738484,79.0911024095702,6.11793418824972
"Tarragona",43,"2020-03-20",12.3032719246791,42.77,99.36,25.52,29.012,127.633467756843,0,12.925,73,8.075,12.9727272727273,76.4545454545455,6.16363636363636,13.3230049773778,81.066218948624,4.40407146957245
"Tarragona",43,"2020-03-21",12.3032719246791,42.77,99.36,25.52,29.012,127.633467756843,0,12.9625,76.125,6.9875,12.9272727272727,77.8181818181818,6.13636363636364,13.2281727214578,82.1068042516383,3.58432767690326
"Tarragona",43,"2020-03-22",12.3032719246791,42.77,99.36,25.52,29.012,127.633467756843,0,13.2,80,5.6375,12.8090909090909,81,6.03636363636364,12.9033033021405,82.9372763087643,3.99357084038932
"Tarragona",43,"2020-03-23",23.7366155314516,42.77,99.36,25.52,29.012,127.633467756843,0,13.45,81.375,5.725,12.8636363636364,81.3636363636364,6.61818181818182,12.5084648829124,82.91667644101,5.21073929864087
"Tarragona",43,"2020-03-24",28.334808068958,42.77,99.36,25.52,29.012,127.633467756843,0,13.2125,82.125,5.4,12.6636363636364,82.1818181818182,5.84545454545455,12.092152437355,82.4743580457102,6.1041430238816
"Tarragona",43,"2020-03-25",33.8029289243709,42.77,99.36,25.52,29.012,127.633467756843,0,12.8875,81.875,5.375,12.7,82,5.26363636363636,11.8789578621741,82.5443756027061,6.09814750744677
"Tarragona",43,"2020-03-26",43.8692423172902,42.77,99.36,25.52,29.012,127.633467756843,0,12.5875,81.25,5.275,12.5363636363636,80.9090909090909,4.68181818181818,12.0210076651172,82.2415539776393,5.54245344405469
"Tarragona",43,"2020-03-27",50.2072914906097,42.77,99.36,25.52,29.012,127.633467756843,0,12.1375,83.875,4.2125,12.0272727272727,80.6363636363636,3.7,12.0240092479372,80.2846716227653,4.72124484607873
"Tarragona",43,"2020-03-28",61.019257727449,42.77,99.36,25.52,29.012,127.633467756843,0,12.35,83.875,4.5625,11.5636363636364,80.2727272727273,3.83636363636364,11.5521822371965,77.3046114860714,3.83529885668772
"Tarragona",43,"2020-03-29",71.3341220683416,42.77,99.36,25.52,29.012,127.633467756843,0,12.2875,80.75,4.9375,11.2454545454545,77.7272727272727,4.74545454545455,10.7556437888672,75.0896829090868,3.47754765431031
"Tarragona",43,"2020-03-30",81.5247109352475,42.77,99.36,25.52,29.012,127.633467756843,0,11.5625,79,4.925,11.1363636363636,76.8181818181818,5.37272727272727,10.193261822114,73.3586253088266,4.10823575949625
"Tarragona",43,"2020-03-31",85.5015261028206,42.77,99.36,25.52,29.012,127.633467756843,0,10.9875,78.25,4.875,11.2818181818182,75.2727272727273,6.10909090909091,10.407055073463,71.675215981423,5.22479417802215
"Tarragona",43,"2020-04-01",91.9638507501268,42.77,99.36,25.52,29.012,127.633467756843,0,10.65,76,5.075,11.0363636363636,73.9090909090909,5.34545454545455,10.9331564409046,70.3211602435542,6.10029522012055
"Tarragona",43,"2020-04-02",104.018571726833,42.77,99.36,25.52,29.012,127.633467756843,0,10.9,74.25,4.725,10.8090909090909,73.7272727272727,4.43636363636364,10.9915392266661,70.0353318013146,5.7717244264864
"Tarragona",43,"2020-04-03",113.836334171779,42.77,99.36,25.52,29.012,127.633467756843,0,11.275,73,5.025,10.7727272727273,73.1090909090909,3.65454545454545,10.7036469847163,70.9435306874668,4.56052732460911
"Tarragona",43,"2020-04-04",119.055904079218,42.77,99.36,25.52,29.012,127.633467756843,0,10.975,70.75,4.7125,10.8090909090909,71.4909090909091,3.45454545454545,10.5107413762809,71.5518471526795,3.24107028962211
"Tarragona",43,"2020-04-05",119.055904079218,42.77,99.36,25.52,29.012,127.633467756843,0,10.2875,70.5,4.2375,10.6636363636364,70.4181818181818,4.00909090909091,10.6060991451969,71.5636462700347,2.56957161045125
"Tarragona",43,"2020-04-06",136.45447043735,42.77,99.36,25.52,29.012,127.633467756843,0,10.1625,70.525,3.8625,10.6272727272727,70.4363636363637,4.8,10.9581199353009,71.3129301994117,3.33794104613429
"Tarragona",43,"2020-04-07",143.16534603263,42.77,99.36,25.52,29.012,127.633467756843,0,10.4625,71.3,3.875,10.8636363636364,71,5.75454545454545,11.2560413591044,71.0246267460247,5.10388140482392
"Tarragona",43,"2020-04-08",149.876221627909,42.77,99.36,25.52,29.012,127.633467756843,0,11.1125,70.325,4.8,11.3363636363636,70.2909090909091,6.28181818181818,11.4874883042248,70.6953591254941,6.8016704383877
"Tarragona",43,"2020-04-09",162.428044500562,42.77,99.36,25.52,29.012,127.633467756843,0,11.4375,70.725,5.0125,11.8454545454545,70.5818181818182,5.53636363636364,11.8337528161737,70.5318989046193,7.52835303710671
"Tarragona",43,"2020-04-10",167.771889881988,42.77,99.36,25.52,29.012,127.633467756843,0,11.1875,71,5.45,11.9,70.7818181818182,5.04545454545455,12.322581025074,70.4177295015117,7.01000990588043
"Tarragona",43,"2020-04-11",176.471173061054,42.77,99.36,25.52,29.012,127.633467756843,0,11.0625,71.4,5.1125,11.9181818181818,71.0727272727273,4.20909090909091,12.8518326876165,70.3516324161978,5.7799931488102
"Teruel",44,"2020-03-13",2.9820258392539,46.51,102.63,19.12,23.95,9.05756467360441,0,8.4,62.5825,6.1625,9.23636363636364,61.2872727272727,7.13636363636364,8.91198200990694,60.3021988983041,8.06854296415045
"Teruel",44,"2020-03-14",2.9820258392539,46.51,102.63,19.12,23.95,9.05756467360441,0,8.05,63.1725,6.7,9.61818181818182,61.2209090909091,7.65454545454546,10.0704954797844,59.2018881221703,8.7547286416846
"Teruel",44,"2020-03-15",11.1825968972021,46.51,102.63,19.12,23.95,9.05756467360441,0,8.6,61.8675,7.3,10.2363636363636,61.5336363636364,7.98181818181818,11.4580995991879,58.669529603105,9.22437836875629
